cast_id,cast_name,gender,order0,order1,order2,order3,order4,order_score,movie_count,movie_id
86668,Nina Ruslanova,0,0,0,0,0,0,0,1,208763
1771323,Joseph Kinyua Muriuki,0,0,0,0,0,0,0,1,162903
1771324,Peter King Nzioki,0,0,0,0,0,0,0,1,162903
1771325,Amir Boutrous,0,0,0,0,0,0,0,1,162903
1198815,Mimi Ferrer,1,0,0,0,0,0,0,1,162903
1113789,Gudmundur Thorvaldsson,2,0,0,0,0,0,0,1,162903
1212818,Pat O'Brien,0,0,0,0,0,0,0,1,11024
1391561,Olga Zaytseva,1,0,0,0,0,0,0,1,208763
131210,Aleksandr Yakovlev,0,0,0,0,0,0,0,1,208763
1190182,Valeriy Zolotukhin,0,0,0,0,0,0,0,2,208763_3040
86718,Viktor Bychkov,0,0,0,0,0,0,0,1,208763
1118212,Anna Churina,0,0,0,0,0,0,0,1,208763
1257106,Ivan Mokhovikov,2,0,0,0,0,0,0,1,208763
1468176,Anatoliy Gushchin,0,0,0,0,0,0,0,1,208763
1289984,Aleksei Petrukhin,0,0,0,0,0,0,0,1,208763
238221,Aleksandr Karpov,0,0,0,0,0,0,0,1,208763
1209115,Aleksey Ogurtsov,0,0,0,0,0,0,0,1,208763
1340210,Emma Cerná,1,0,0,0,0,0,0,1,208763
1468221,Ruslan Ustinov,0,0,0,0,0,0,0,1,208763
1468222,Natalya Ustinova,0,0,0,0,0,0,0,1,208763
587910,Andrey Smolyakov,2,0,0,0,0,0,0,1,208763
105869,Corrado Invernizzi,2,0,0,0,0,0,0,1,254024
1141632,Sai Bennett,0,0,0,0,0,0,0,1,254024
56843,Valerio Mastandrea,2,0,0,0,0,0,0,1,254024
208008,Brandon G. Holley,0,0,0,0,0,0,0,1,7191
565187,Jason Lombard,0,0,0,0,0,0,0,1,7191
99764,Jamie Martz,2,0,0,0,0,0,0,1,7191
1174981,Michael Ark,0,0,0,0,0,0,0,1,7191
1205130,Caley Bisson,0,0,0,0,0,0,0,1,7191
1205131,Maylen Calienes,1,0,0,0,0,0,0,2,7191_11397
1205132,Craig Dabbs,0,0,0,0,0,0,0,1,7191
1205133,Tommy Gerrits,0,0,0,0,0,0,0,1,7191
1205134,Jason Giffin,0,0,0,0,0,0,0,1,7191
1205135,Adam Greeves,0,0,0,0,0,0,0,1,7191
97532,Hisonni Johnson,0,0,0,0,0,0,0,1,7191
60432,Jason Cerbone,2,0,0,0,0,0,0,1,7191
1205136,Adam Karst,0,0,0,0,0,0,0,1,7191
1205137,Julio Leal,0,0,0,0,0,0,0,1,7191
51683,Jake McLaughlin,2,0,0,0,0,0,0,3,7191_59440_6973
1205139,John Robert,0,0,0,0,0,0,0,1,7191
1205140,Andrew Trujillo,0,0,0,0,0,0,0,1,7191
60851,François Chau,2,0,0,0,0,0,0,4,1497_107811_9952_241251
191557,Raymond Serra,2,0,0,0,0,0,0,3,1497_39349_16155
180830,Kurt Bryant,2,0,0,0,0,0,0,1,1497
1356291,Joseph Amodei,0,0,0,0,0,0,0,1,1497
62852,Susse Budde,0,0,0,0,0,0,0,2,7191_10073
328645,Martin Cohen,2,0,0,0,0,0,0,1,7191
147159,Andrea Tidona,0,0,0,0,0,0,0,1,254024
51995,Theo Rossi,2,0,0,0,0,0,0,2,7191_17436
1299719,Rufus Wright,0,0,0,0,0,0,0,1,254024
221980,Nathan Stewart-Jarrett,2,0,0,0,0,0,0,2,254024_192134
1088620,Sophie Rundle,1,0,0,0,0,0,0,1,254024
113918,Crystal Scales,1,0,0,0,0,0,0,2,12589_14317
95257,Candi Milo,0,0,0,0,0,0,0,1,12589
60238,Keith Alcorn,2,0,0,0,0,0,0,1,12589
54427,Kimberly Brooks,1,0,0,0,0,0,0,3,12589_14317_8291
1219832,Bob Goen,0,0,0,0,0,0,0,2,12589_12589
1223103,Mary Hart,0,0,0,0,0,0,0,3,12589_10187_13948
51996,Brian Klugman,2,0,0,0,0,0,0,1,7191
162555,Roma Torre,0,0,0,0,0,0,0,1,7191
51999,Lili Mirojnick,0,0,0,0,0,0,0,1,7191
209670,Elena Caruso,0,0,0,0,0,0,0,1,7191
1205127,Vakisha Coleman,0,0,0,0,0,0,0,1,7191
203750,Will Greenberg,2,0,0,0,0,0,0,1,7191
150209,Rob Kerkovich,2,0,0,0,0,0,0,1,7191
1205128,Ryan Key,0,0,0,0,0,0,0,1,7191
1205129,Hooman Khalili,0,0,0,0,0,0,0,1,7191
204460,Rasika Mathur,1,0,0,0,0,0,0,1,7191
1187107,Baron Vaughn,0,0,0,0,0,0,0,1,7191
1714699,Sheena Kharazmi,0,0,0,0,0,0,0,1,168530
1714700,Thida Penn,0,0,0,0,0,0,0,1,168530
1714701,Joe Williams,0,0,0,0,0,0,0,1,168530
1396921,William Neenan,0,0,0,0,0,0,0,1,168530
171851,Fran McGee,0,0,0,0,0,0,0,1,769
1888782,Edward McDonald,0,0,0,0,0,0,0,1,769
1888784,Edward Hayes,0,0,0,0,0,0,0,1,769
1704782,Daniela Barbosa,1,0,0,0,0,0,0,1,769
1888786,Gina Mattia,0,0,0,0,0,0,0,1,769
1888788,Joel Calendrillo,0,0,0,0,0,0,0,1,769
1888791,Anthony Valentin,0,0,0,0,0,0,0,1,769
106663,Edward D. Murphy,0,0,0,0,0,0,0,1,769
147618,Michael Citriniti,0,0,0,0,0,0,0,1,769
138097,Peter Hock,0,0,0,0,0,0,0,1,769
1888808,Erasmus C. Alfano,0,0,0,0,0,0,0,1,769
60121,John Di Benedetto,0,0,0,0,0,0,0,2,769_10220
163985,Manny Alfaro,0,0,0,0,0,0,0,1,769
1888809,Thomas Lowry,0,0,0,0,0,0,0,1,769
1218682,Margaret Smith,1,0,0,0,0,0,0,2,769_9303
1888811,Richard Mullally,0,0,0,0,0,0,0,1,769
1507690,Frank Albanese,0,0,0,0,0,0,0,1,769
993064,Paul McIsaac,2,0,0,0,0,0,0,1,769
1667612,Bob Golub,2,0,0,0,0,0,0,1,769
9286,Louis Eppolito,0,0,0,0,0,0,0,1,769
61241,Tony Lip,2,0,0,0,0,0,0,3,769_1578_238
9172,Elizabeth Whitcraft,0,0,0,0,0,0,0,1,769
1218231,Susan Varon,0,0,0,0,0,0,0,2,769_340611
1888777,LoNardo,0,0,0,0,0,0,0,1,769
155890,Julie Garfield,1,0,0,0,0,0,0,1,769
935299,Lani Gelera,0,0,0,0,0,0,0,1,75174
1789205,Molly Grant Kallins,0,0,0,0,0,0,0,1,11096
55709,Darcy Donavan,1,0,0,0,0,0,0,1,8699
11479,Chuck Low,0,0,0,0,0,0,0,1,769
11481,Frank DiLeo,2,0,0,0,0,0,0,1,769
99939,Henny Youngman,2,0,0,0,0,0,0,2,769_10156
11485,Gina Mastrogiacomo,1,0,0,0,0,0,0,2,769_37137
11484,Suzanne Shepherd,1,0,0,0,0,0,0,6,769_46889_91076_641_18713_13973
1212532,Jerry Vale,2,0,0,0,0,0,0,1,769
232946,Christopher Serrone,2,0,0,0,0,0,0,1,769
1730666,Marie Michaels,1,0,0,0,0,0,0,1,769
153926,Elaine Kagan,1,0,0,0,0,0,0,1,769
1888768,Robbie Vinton,0,0,0,0,0,0,0,1,769
985096,Tony Conforti,0,0,0,0,0,0,0,1,769
21385,Tony Sirico,2,0,0,0,0,0,0,5,769_9716_2142_9466_2088
1888769,Steve Forleo,0,0,0,0,0,0,0,1,769
1555143,Richard Dioguardi,0,0,0,0,0,0,0,1,769
164093,Katherine Wallach,1,0,0,0,0,0,0,2,769_12509
1586080,Mark Evan Jacobs,0,0,0,0,0,0,0,1,769
80542,Angela Pietropinto,2,0,0,0,0,0,0,1,769
1888812,Mikey Black,0,0,0,0,0,0,0,1,769
1888813,Peter Cicale,0,0,0,0,0,0,0,1,769
166890,Anthony Alessandro,2,0,0,0,0,0,0,1,769
1888849,Thomas Hewson,0,0,0,0,0,0,0,1,769
209069,Stella Keitel,0,0,0,0,0,0,0,1,769
1888842,Dominique DeVito,0,0,0,0,0,0,0,1,769
1888843,Michaelangelo Graziano,0,0,0,0,0,0,0,1,769
1888844,Paula Kcira,0,0,0,0,0,0,0,1,769
1888845,Nadine Kay,0,0,0,0,0,0,0,1,769
1888853,Tony Ellis,0,0,0,0,0,0,0,1,769
1879781,Jamie De Roy,0,0,0,0,0,0,0,1,769
1888846,Joel Blake,0,0,0,0,0,0,0,1,769
1888848,H. Clay Dear,0,0,0,0,0,0,0,1,769
21382,Gene Canfield,2,0,0,0,0,0,0,2,769_2088
1850605,Gaetano LoGiudice,0,0,0,0,0,0,0,1,769
1888856,Margaux Guerard,0,0,0,0,0,0,0,1,769
1888857,Violet Gaynor,0,0,0,0,0,0,0,1,769
1226292,Nancy Cassaro,0,0,0,0,0,0,0,2,769_13201
1888859,Adam Wandt,0,0,0,0,0,0,0,1,769
1888860,Joe Gioco,0,0,0,0,0,0,0,1,769
17490,Isiah Whitlock Jr.,2,0,0,0,0,0,0,8,769_3021_9716_294272_52067_1429_13973_1550
1888861,Alyson Jones,0,0,0,0,0,0,0,1,769
1888862,Ruby Gaynor,0,0,0,0,0,0,0,1,769
25390,Frank Cassini,2,0,0,0,0,0,0,1,769
4159,Nicole Burdette,1,0,0,0,0,0,0,1,769
1888840,Michael Calandrino,0,0,0,0,0,0,0,1,769
1888814,Mike Contessa,0,0,0,0,0,0,0,1,769
1888829,Spencer Bradley,0,0,0,0,0,0,0,1,769
1888816,Paul Mougey,0,0,0,0,0,0,0,1,769
1888817,Norman Barbera,0,0,0,0,0,0,0,1,769
1888818,Anthony Polemeni,0,0,0,0,0,0,0,1,769
1637058,Dino Laudicina,0,0,0,0,0,0,0,1,769
1888819,Thomas E. Camuti,0,0,0,0,0,0,0,1,769
1888820,Andrew Scudiero,0,0,0,0,0,0,0,1,769
1888821,Irving Welzer,0,0,0,0,0,0,0,1,769
1888827,Jesse Kirtzman,0,0,0,0,0,0,0,1,769
1888828,Russell Halley,0,0,0,0,0,0,0,1,769
1888830,Bob Altman,0,0,0,0,0,0,0,1,769
1315514,Frank Aquilino,0,0,0,0,0,0,0,1,769
1888832,Joanna Bennett,0,0,0,0,0,0,0,1,769
1888833,Gayle Lewis,0,0,0,0,0,0,0,1,769
1770993,Gaetano Lisi,0,0,0,0,0,0,0,1,769
1888834,Luke Walter,0,0,0,0,0,0,0,1,769
1888835,Ed Deacy,0,0,0,0,0,0,0,1,769
1888836,Larry Silvestri,0,0,0,0,0,0,0,1,769
1888837,Vito Picone,0,0,0,0,0,0,0,1,769
1788103,Janis Corsair,0,0,0,0,0,0,0,2,769_194662
1888838,Lisa Dapolito,0,0,0,0,0,0,0,1,769
935297,Ella Kosor,1,0,0,0,0,0,0,1,75174
935295,Peter Girges,2,0,0,0,0,0,0,1,75174
55569,Anne Openshaw,1,0,0,0,0,0,0,2,75174_11022
1254625,Matthew Moy,0,0,0,0,0,0,0,1,41630
56456,James Read,2,0,0,0,0,0,0,2,10327_11397
43432,Tane McClure,1,0,0,0,0,0,0,1,10327
1144353,Kyle Harrison Breitkopf,2,0,0,0,0,0,0,1,88042
532890,Jennifer Crystal Foley,1,0,0,0,0,0,0,1,88042
935720,Madison Lintz,1,0,0,0,0,0,0,2,88042_118612
140253,Talia Balsam,1,0,0,0,0,0,0,2,41630_13990
1519685,Guy Branum,0,0,0,0,0,0,0,1,41630
1232323,Ben Lawson,0,0,0,0,0,0,0,1,41630
1367840,Vedette Lim,0,0,0,0,0,0,0,1,41630
1426656,Mollee Gray,0,0,0,0,0,0,0,1,41630
5385,Jackie Hoffman,1,0,0,0,0,0,0,5,10327_57431_194662_47088_401
1770754,Derek Ferguson,0,0,0,0,0,0,0,1,41630
1764255,Dylan Hayes,0,0,0,0,0,0,0,1,41630
513378,Elizabeth Meriwether,1,0,0,0,0,0,0,2,41630_10707
936813,Lisa Collins,0,0,0,0,0,0,0,1,11969
58866,Dana Wheeler-Nicholson,1,0,0,0,0,0,0,1,11969
1229197,Pat Brady,0,0,0,0,0,0,0,1,11969
1223940,Wyatt Earp,0,0,0,0,0,0,0,1,11969
68447,Bo Greigh,0,0,0,0,0,0,0,1,11969
1333809,Forrie J. Smith,0,0,0,0,0,0,0,1,11969
1227231,Josh Holland,0,0,0,0,0,0,0,1,10327
1795301,Melissa Wyler,0,0,0,0,0,0,0,1,10327
134000,Gary Clarke,2,0,0,0,0,0,0,1,11969
5312,Hugh O'Conor,2,0,0,0,0,0,0,1,392
1108643,William Horton,0,0,0,0,0,0,0,2,168530_181330
1714702,Drew Goin,0,0,0,0,0,0,0,1,168530
1714705,Elle Duncan,0,0,0,0,0,0,0,1,168530
1714155,Jeff Rose,2,0,0,0,0,0,0,1,168530
1567503,Charlie Caine,0,0,0,0,0,0,0,1,634
1567504,Gareth Marks,0,0,0,0,0,0,0,1,634
1227733,Stefan Booth,0,0,0,0,0,0,0,1,634
5314,Aurelien Parent Koenig,0,0,0,0,0,0,0,1,392
5310,Antonio Gil,0,0,0,0,0,0,0,2,392_335778
5315,Victoire Thivisol,1,0,0,0,0,0,0,1,392
154799,Sam Pancake,2,0,0,0,0,0,0,3,10327_13160_44594
5318,Elisabeth Commelin,0,0,0,0,0,0,0,1,392
83192,Michèle Gleizer,1,0,0,0,0,0,0,1,392
1240821,Christianne Oliveira,0,0,0,0,0,0,0,1,392
1559500,Guillaume Tardieu,0,0,0,0,0,0,0,1,392
5316,Harrison Pratt,0,0,0,0,0,0,0,1,392
1559502,Marion Hauducoeur,0,0,0,0,0,0,0,1,392
1150085,J Barton,0,0,0,0,0,0,0,1,10327
168797,Ruth Williamson,1,0,0,0,0,0,0,1,10327
1827518,Zia Harris,2,0,0,0,0,0,0,3,10327_208134_13198
148130,Charles Schneider,2,0,0,0,0,0,0,2,11969_4011
1803309,Stephen C. Foster,0,0,0,0,0,0,0,1,11969
574093,Jonathan Bitonti,2,0,0,0,0,0,0,1,75174
1511634,Phil Grieve,0,0,0,0,0,0,0,2,1265_294272
59247,Maggie Ma,0,0,0,0,0,0,0,1,9286
54481,Emma Fenton,0,0,0,0,0,0,0,1,1265
54485,Latham Gaines,2,0,0,0,0,0,0,1,1265
54480,Grace Brannigan,0,0,0,0,0,0,0,1,1265
54482,Lauren Clinton,1,0,0,0,0,0,0,1,1265
54483,Isabelle Rose Kircher,1,0,0,0,0,0,0,1,1265
54486,Carly Owen,1,0,0,0,0,0,0,1,1265
54493,Jen Wolfe,0,0,0,0,0,0,0,1,1265
1440015,Maisy McLeod-Riera,1,0,0,0,0,0,0,1,1265
13010,Kate Maberly,1,0,0,0,0,0,0,2,866_188652
7199,Harvey Bernhard,2,0,0,0,0,0,0,1,794
13011,Joe Prospero,2,0,0,0,0,0,0,1,866
13012,Nick Roud,0,0,0,0,0,0,0,1,866
13013,Luke Spill,0,0,0,0,0,0,0,1,866
1737976,Rosie Ede,0,0,0,0,0,0,0,2,866_24985
189491,Lisa Whelchel,1,0,0,0,0,0,0,1,175555
77262,Jonathan Chase,2,0,0,0,0,0,0,1,175555
1158063,JR Lemon,2,0,0,0,0,0,0,1,175555
1158064,Noah Urrea,0,0,0,0,0,0,0,1,175555
574091,Larissa Stadnichuk,0,0,0,0,0,0,0,1,75174
77052,Ecstasia Sanders,0,0,0,0,0,0,0,1,9286
583498,Ya'ackov Banai,0,0,0,0,0,0,0,1,794
593206,Cecil Hoffman,0,0,0,0,0,0,0,1,11969
11844,Holly Palance,1,0,0,0,0,0,0,1,794
1730173,Sanford Gibbons,0,0,0,0,0,0,0,1,11969
37251,Christopher Mitchum,2,0,0,0,0,0,0,1,11969
1333597,Michelle Beauchamp,0,0,0,0,0,0,0,1,11969
21358,Jon Kit Lee,0,0,0,0,0,0,0,2,2085_9455
21359,Edoardo Ballerini,2,0,0,0,0,0,0,2,2085_23570
11840,Patrick Troughton,2,0,0,0,0,0,0,1,794
9912,Martin Benson,2,0,0,0,0,0,0,3,794_47890_658
1375376,Robert Rietty,2,0,0,0,0,0,0,4,794_947_907_8069
11843,John Stride,0,0,0,0,0,0,0,1,794
25643,Anthony Nicholls,2,0,0,0,0,0,0,2,794_874
127168,Freda Dowie,1,0,0,0,0,0,0,1,794
156387,Roy Boyd,2,0,0,0,0,0,0,1,794
2276,Sheila Raynor,1,0,0,0,0,0,0,1,794
201489,Patrick McAlinney,2,0,0,0,0,0,0,1,794
1077927,Dawn Perllman,0,0,0,0,0,0,0,1,794
1077928,Nancy Mannigham,0,0,0,0,0,0,0,1,794
1077929,Miki Iveria,0,0,0,0,0,0,0,2,794_14811
1006770,Betty McDowall,0,0,0,0,0,0,0,1,794
29872,Ronald Leigh-Hunt,2,0,0,0,0,0,0,1,794
589558,Guglielmo Spoletini,2,0,0,0,0,0,0,1,794
1566475,Charles Orr,0,0,0,0,0,0,0,1,50014
1449069,Lamar Lott,0,0,0,0,0,0,0,1,50014
1069644,Julie Ann Doan,1,0,0,0,0,0,0,2,50014_175555
28016,Chuck Wilson,0,0,0,0,0,0,0,1,2779
1478,Millford Fortenberry,0,0,0,0,0,0,0,1,134
1480,Quinn Gasaway,0,0,0,0,0,0,0,1,134
1125192,Cameron Harlow,0,0,0,0,0,0,0,1,22894
1223171,Willa Holland,1,0,0,0,0,0,0,2,22894_64639
89857,Keili Lefkovitz,0,0,0,0,0,0,0,2,134374_13411
1172379,Christopher Jestin Langstaff,0,0,0,0,0,0,0,1,134374
1172381,Gustavo Quiroz Jr.,0,0,0,0,0,0,0,1,134374
1172382,Corinne Ferrer,0,0,0,0,0,0,0,1,134374
1172383,Zack Moore,0,0,0,0,0,0,0,1,134374
1172384,Kory Getman,0,0,0,0,0,0,0,1,134374
1272982,Persei Caputo,0,0,0,0,0,0,0,1,134374
42905,Bill Kelly,2,0,0,0,0,0,0,1,134374
1233672,Emily Rutherfurd,0,0,0,0,0,0,0,2,134374_11452
47780,Wladimir Klitschko,0,0,0,0,0,0,0,1,134374
53303,Tony Abatemarco,0,0,0,0,0,0,0,1,15028
4080,Sheb Wooley,2,0,0,0,0,0,0,2,11509_288
183968,Kenny Call,0,0,0,0,0,0,0,1,11509
39774,Bill Thurman,2,0,0,0,0,0,0,2,11509_840
133580,Meg Kasdan,0,0,0,0,0,0,0,1,11509
82507,Dick Durock,2,0,0,0,0,0,0,1,11509
235345,Autry Ward,0,0,0,0,0,0,0,1,11509
1476,Christy Taylor,0,0,0,0,0,0,0,2,134_10758
1474,Mia Tate,1,0,0,0,0,0,0,1,134
1010,Michael Badalucco,2,0,0,0,0,0,0,4,134_10279_1578_549
120492,Edward Kalinski,0,0,0,0,0,0,0,1,5902
1075043,Tressa Thomas,0,0,0,0,0,0,0,1,1551
1303226,Sanna Vraa,0,0,0,0,0,0,0,1,1551
156701,John Judd,2,0,0,0,0,0,0,1,5902
14121,Wolfgang Preiss,2,0,0,0,0,0,0,4,5902_16241_9289_3482
1492649,Colin Farrell,2,0,0,0,0,0,0,2,5902_783
26589,Walter Kohut,2,0,0,0,0,0,0,1,5902
44349,Hans von Borsody,2,0,0,0,0,0,0,1,5902
40365,Hartmut Becker,2,0,0,0,0,0,0,1,5902
44358,Fred Williams,2,0,0,0,0,0,0,1,5902
106096,Ben Howard,2,0,0,0,0,0,0,1,5902
1467,Del Pentecost,0,0,0,0,0,0,0,1,134
1774125,Terry Press,0,0,0,0,0,0,0,1,11460
52939,Max Kasch,2,0,0,0,0,0,0,4,11460_8326_244786_7553
1225809,Monica McSwain,1,0,0,0,0,0,0,3,11460_9716_2105
68225,Beth Toussaint,0,0,0,0,0,0,0,1,11460
1774124,Adam Gobble,0,0,0,0,0,0,0,1,11460
104742,Megan Crawford,0,0,0,0,0,0,0,1,11460
562701,Mary Kathleen Gordon,1,0,0,0,0,0,0,1,11460
58374,James Kirk,2,0,0,0,0,0,0,3,9358_9655_24940
90132,Alejandro Rae,0,0,0,0,0,0,0,1,9358
51851,Jake Kasdan,2,0,0,0,0,0,0,1,11509
235347,Zeke Davidson,0,0,0,0,0,0,0,1,11509
235348,Lois Geary,1,0,0,0,0,0,0,3,11509_5172_13090
28029,Ira Wheeler,0,0,0,0,0,0,0,2,2779_9686
1351390,Louis Bertignac,2,0,0,0,0,0,0,1,8011
129430,Robyn Peterson,0,0,0,0,0,0,0,1,31640
43479,David Conrad,2,0,0,0,0,0,0,2,9092_10739
120006,Anthony Brophy,2,0,0,0,0,0,0,1,9092
56955,Taryn Davis,1,0,0,0,0,0,0,1,9092
28003,Kaili Vernoff,1,0,0,0,0,0,0,1,2779
28007,Kevin Cahoon,2,0,0,0,0,0,0,1,2779
28023,Brian McConnachie,0,0,0,0,0,0,0,2,2779_11977
28024,Judy Gold,1,0,0,0,0,0,0,1,2779
28030,Tina Sloan,1,0,0,0,0,0,0,2,2779_44214
53597,Daniel Do,0,0,0,0,0,0,0,1,8011
28031,Ramsey Faragallah,2,0,0,0,0,0,0,2,2779_32395
28035,Irwin Corey,0,0,0,0,0,0,0,1,2779
28037,Peter Linari,2,0,0,0,0,0,0,1,2779
28006,John Doumanian,0,0,0,0,0,0,0,2,2779_703
28008,Philip Levy,0,0,0,0,0,0,0,1,2779
28011,Howard Alden,0,0,0,0,0,0,0,1,2779
28012,Ted Sommer,0,0,0,0,0,0,0,1,2779
28013,Randy Sandke,0,0,0,0,0,0,0,1,2779
28014,Peter Ecklund,0,0,0,0,0,0,0,1,2779
29069,Michael Jayston,2,0,0,0,0,0,0,1,8011
1228299,Michael Kinney,2,0,0,0,0,0,0,1,16784
235349,Troy Ward,0,0,0,0,0,0,0,1,11509
80343,Connor Widdows,2,0,0,0,0,0,0,3,17047_10923_13166
194265,Roy McAdams,0,0,0,0,0,0,0,1,11509
133581,Patricia Gaul,0,0,0,0,0,0,0,2,11509_9285
53285,Earl Hindman,2,0,0,0,0,0,0,1,11509
180529,Sam Gauny,2,0,0,0,0,0,0,1,11509
1117439,Ray Prewitt,0,0,0,0,0,0,0,2,7445_10564
1862746,Enayat Delawary,0,0,0,0,0,0,0,1,7445
1862747,Rick La Monda,0,0,0,0,0,0,0,1,7445
209844,Carrie Fleming,0,0,0,0,0,0,0,1,7445
20056,Keith Allen,2,0,0,0,0,0,0,5,17047_319888_1933_15237_627
559631,Rod Silvers,0,0,0,0,0,0,0,1,17047
21166,James Haven,2,0,0,0,0,0,0,2,2057_10069
1029196,Jack Stanley,0,0,0,0,0,0,0,1,17047
29076,Joshua Brody,0,0,0,0,0,0,0,1,17047
97186,Michael Bloomberg,0,0,0,0,0,0,0,1,62838
1358760,Fiona Choi,1,0,0,0,0,0,0,1,62838
1362526,Mara Davi,0,0,0,0,0,0,0,1,62838
1690527,Cassidy Reiff,0,0,0,0,0,0,0,1,62838
1690528,Serena Poon,0,0,0,0,0,0,0,1,62838
21144,Joan Pringle,1,0,0,0,0,0,0,1,2057
21145,Cordelia Richards,1,0,0,0,0,0,0,1,2057
1075042,Megan Stewart,0,0,0,0,0,0,0,1,1551
949848,John Duda,2,0,0,0,0,0,0,1,1551
1075041,Kesha Reed,0,0,0,0,0,0,0,1,1551
1785231,Mimi J. Kauffman,1,0,0,0,0,0,0,1,951
60857,Galen Yuen,2,0,0,0,0,0,0,2,951_9952
1134691,Frankie Avina,0,0,0,0,0,0,0,1,951
1785227,Terry Golden,0,0,0,0,0,0,0,1,951
1785228,Lee Dupree,0,0,0,0,0,0,0,1,951
1785229,Debra Casey,1,0,0,0,0,0,0,1,951
174560,Peter Mark Vasquez,0,0,0,0,0,0,0,1,951
1734768,Jacques Apollo Bolton,2,0,0,0,0,0,0,1,951
1785230,Kenneth Chapman,0,0,0,0,0,0,0,1,951
194985,Rick Jones,0,0,0,0,0,0,0,1,951
1785232,Tiffany Reaves,1,0,0,0,0,0,0,1,951
1785222,Lee Forest,0,0,0,0,0,0,0,1,951
52443,Jason Reitman,2,0,0,0,0,0,0,2,951_9493
1785236,Anne Merrem,1,0,0,0,0,0,0,1,951
1785240,Arlene J. Phalon,1,0,0,0,0,0,0,1,951
1785243,Justin Page,0,0,0,0,0,0,0,1,951
1785244,Peter Rakow,0,0,0,0,0,0,0,1,951
65300,Sarah Rose Karr,1,0,0,0,0,0,0,1,951
1785245,Marissa Rosen,1,0,0,0,0,0,0,1,951
1785248,Ben McCreary,0,0,0,0,0,0,0,1,951
1785252,Robert Cave,0,0,0,0,0,0,0,1,951
1785223,Judy Wix,1,0,0,0,0,0,0,1,951
1174939,Charlie Holliday,2,0,0,0,0,0,0,2,951_522
1785255,Medha Garg,0,0,0,0,0,0,0,1,951
73961,Christian Cousins,2,0,0,0,0,0,0,1,951
1457478,Damion Lee,0,0,0,0,0,0,0,1,169917
187776,Jolly Abraham,0,0,0,0,0,0,0,1,169917
1457479,Nina Polan,0,0,0,0,0,0,0,1,169917
1157088,Briana Marin,1,0,0,0,0,0,0,1,169917
1348209,Arthur Gerunda,0,0,0,0,0,0,0,1,169917
1457481,Dennis Jay Funny,0,0,0,0,0,0,0,2,169917_45317
205718,Chinasa Ogbuagu,0,0,0,0,0,0,0,1,169917
1457484,Louise G. Colón,0,0,0,0,0,0,0,1,169917
14703,Joseph Cousins,2,0,0,0,0,0,0,1,951
14706,Tom Kurlander,2,0,0,0,0,0,0,1,951
1785221,John Steinkamp,0,0,0,0,0,0,0,1,951
14708,Betty Lou Henson,1,0,0,0,0,0,0,1,951
1144361,Tom Dugan,0,0,0,0,0,0,0,1,951
1785179,Bob Nelson,0,0,0,0,0,0,0,1,951
1785209,Molly Cleator,1,0,0,0,0,0,0,1,951
152585,Eugene Elman,0,0,0,0,0,0,0,1,951
1785213,Susan Burns,1,0,0,0,0,0,0,1,951
41508,Jason Stuart,2,0,0,0,0,0,0,2,951_339408
172525,Ray Glanzmann,0,0,0,0,0,0,0,2,951_11596
160488,Ed Crick,2,0,0,0,0,0,0,1,951
1785254,Tameka Runnels,0,0,0,0,0,0,0,1,951
108212,Brian Wagner,2,0,0,0,0,0,0,2,951_18885
51215,Aeryk Egan,2,0,0,0,0,0,0,2,1551_14557
83548,Peter Gunn,2,0,0,0,0,0,0,1,9454
204379,John Robert Tramutola,2,0,0,0,0,0,0,1,10189
177909,Andrew Heald,0,0,0,0,0,0,0,1,10189
208380,Jonathan Spencer,2,0,0,0,0,0,0,1,10189
1660442,Howard S. Lefstein,2,0,0,0,0,0,0,1,10189
1660672,Kendall Carly Browne,1,0,0,0,0,0,0,2,10189_12657
205349,Omar Leyva,2,0,0,0,0,0,0,3,10189_284536_228203
1172865,Sam Carson,0,0,0,0,0,0,0,1,10189
1001980,Jourdan Lee,2,0,0,0,0,0,0,1,10189
1439728,Kate Lansbury,0,0,0,0,0,0,0,1,9454
181044,Andy Henderson,0,0,0,0,0,0,0,1,9454
201829,David McDivitt,2,0,0,0,0,0,0,1,10189
1214692,Elizabeth Earl,0,0,0,0,0,0,0,1,9454
1848075,Alex Pooley,0,0,0,0,0,0,0,1,9454
1692055,Ursula Jones,0,0,0,0,0,0,0,1,9454
1848079,Rupam Maxwell,0,0,0,0,0,0,0,1,9454
65771,Dean McDermott,2,0,0,0,0,0,0,1,2055
1371163,Herb Kohler,0,0,0,0,0,0,0,1,2055
1371164,Patricia Stutz,0,0,0,0,0,0,0,1,2055
56510,Joshua Rudoy,2,0,0,0,0,0,0,1,1551
10488,Benjamin Mouton,2,0,0,0,0,0,0,1,1551
63217,Mae LaBorde,0,0,0,0,0,0,0,1,10189
198149,Bobby Lee,2,0,0,0,0,0,0,3,10189_55465_11282
132351,John Christian Graas,2,0,0,0,0,0,0,1,951
1785274,Tina Hart,1,0,0,0,0,0,0,1,951
1785256,Jimmy Darrin Jackson III,0,0,0,0,0,0,0,1,951
1785259,Ian Baumer,0,0,0,0,0,0,0,1,951
1785260,Amy Wald,0,0,0,0,0,0,0,1,951
1785262,Tiffany Mataras,1,0,0,0,0,0,0,1,951
